customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
5557-BBBB,Male,1,Yes,Yes,56,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,95.35,Yes,5336.32
9305-HHHH,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,109.89,Yes,3637.18
7203-MMMM,Male,1,No,No,57,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.04,Yes,3708.74
4850-CCCC,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.13,Yes,3622.63
8521-OOOO,Male,1,No,Yes,28,Yes,No,No,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),51.45,No,1433.81
8341-CCCC,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,23.75,No,812.92
9166-OOOO,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),83.82,No,3936.73
6178-DDDD,Male,0,Yes,No,32,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.27,No,970.31
9148-XXXX,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.83,Yes,3852.52
1291-DDDD,Female,0,No,No,8,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),53.37,No,425.87
7609-NNNN,Female,0,No,Yes,47,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,33.43,No,1560.61
1587-RRRR,Male,0,Yes,Yes,66,Yes,No,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),85.25,No,5636.87
9996-AAAA,Male,0,Yes,No,35,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,35.8,Yes,1242.41
2489-ZZZZ,Male,0,Yes,Yes,70,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),96.47,No,6745.25
5990-QQQQ,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.3,No,1848.38
4389-UUUU,Female,0,Yes,No,59,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,47.12,Yes,2788.37
8474-KKKK,Male,1,Yes,Yes,62,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.79,No,3278.15
6953-BBBB,Male,1,No,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),33.6,Yes,123.43
4652-OOOO,Male,0,No,No,39,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,61.89,No,2404.45
6439-RRRR,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,26.32,Yes,481.69
8751-WWWW,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.18,Yes,2834.71
6952-WWWW,Female,1,No,No,64,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.41,No,3358.72
8414-DDDD,Female,0,Yes,No,66,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,52.25,Yes,3459.98
2596-YYYY,Male,0,Yes,No,17,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.65,Yes,1436.41
4633-AAAA,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),95.54,Yes,4670.84
6592-LLLL,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,54.03,No,1565.2
5783-RRRR,Male,0,No,Yes,65,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,44.58,No,2908.56
9552-LLLL,Male,1,No,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),67.93,Yes,266.06
2741-BBBB,Female,0,Yes,No,41,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),97.42,Yes,3990.76
3689-PPPP,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,83.03,Yes,354.37
3301-WWWW,Female,1,No,Yes,49,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,22.07,Yes,1099.07
7704-DDDD,Female,1,No,No,57,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Two year,No,Mailed check,66.48,No,3790.79
5166-TTTT,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,117.84,Yes,836.67
4209-GGGG,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,53.74,Yes,1600.31
2978-MMMM,Female,0,No,No,11,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),62.54,Yes,694.59
4532-OOOO,Male,1,No,No,20,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,47.13,No,943.67
4122-WWWW,Female,0,No,No,61,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),68.27,No,4168.69
6536-DDDD,Female,1,Yes,No,32,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Credit card (automatic),34.42,Yes,1088.0
7790-BBBB,Male,0,No,Yes,25,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),43.07,No,1061.25
3018-YYYY,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),89.78,No,3495.82
8381-OOOO,Male,0,No,Yes,64,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.15,No,2043.93
9260-EEEE,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,111.33,No,6447.65
9172-AAAA,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,49.2,Yes,714.66
9689-XXXX,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,76.04,Yes, 
1795-RRRR,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,50.59,Yes,518.22
8091-SSSS,Male,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),66.29,Yes,3583.12
8912-QQQQ,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,109.08,Yes,113.58
3903-WWWW,Female,0,Yes,Yes,64,No,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),25.14,No,1613.13
3845-XXXX,Female,0,Yes,No,43,Yes,No phone service,No,No,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,104.31,No,4483.42
3103-DDDD,Female,0,No,No,15,Yes,No,No,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),74.29,No,1117.59
7347-VVVV,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,85.09,Yes,1796.36
6273-QQQQ,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,23.87,Yes,403.48
7302-NNNN,Female,1,Yes,No,46,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.77,No,4373.86
5067-IIII,Female,0,Yes,No,29,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,31.09,No,899.18
7518-KKKK,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,115.21,Yes,1026.97
5819-OOOO,Female,0,No,No,57,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),98.58,No,5621.68
3185-EEEE,Male,0,Yes,No,61,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,67.78,No,4132.65
7762-TTTT,Female,0,Yes,No,5,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),111.13,No,553.1
9393-JJJJ,Male,1,No,Yes,66,Yes,No,No,No internet service,Yes,No internet service,Yes,No,No,One year,No,Credit card (automatic),35.24,No,2334.64
9975-KKKK,Female,1,No,Yes,40,No,No,DSL,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),117.91,No,4712.77
4560-GGGG,Female,0,No,No,42,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),90.29,No,3782.85
4435-TTTT,Male,0,No,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,28.14,Yes,474.48
5760-VVVV,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,72.18,No,4106.86
6657-VVVV,Female,0,No,Yes,59,No,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.69,No,5284.2
3173-WWWW,Male,0,Yes,Yes,26,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Electronic check,79.86,No,2086.15
3913-QQQQ,Female,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),60.86,No,4067.4
9888-WWWW,Male,0,No,No,21,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,43.19,No,908.18
6281-WWWW,Male,0,Yes,No,23,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.19,Yes,967.05
2890-YYYY,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),111.41,No,4343.89
6771-RRRR,Female,0,Yes,Yes,65,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),41.84,Yes,2699.23
8870-SSSS,Female,0,No,Yes,39,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),114.97,Yes,4490.27
7839-VVVV,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),39.38,Yes,194.09
9747-JJJJ,Female,1,No,No,17,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),56.87,No,976.51
7920-ZZZZ,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,19.49,No,569.21
1209-QQQQ,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.02,Yes,2180.88
2744-AAAA,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.74,No,1753.21
7240-EEEE,Female,1,Yes,No,9,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),54.16,Yes,509.83
1869-VVVV,Male,0,Yes,No,12,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,102.92,Yes,1227.01
1927-GGGG,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,97.84,No,785.64
5374-YYYY,Female,0,No,Yes,67,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),102.82,No,6891.33
3636-JJJJ,Male,0,Yes,Yes,38,Yes,No,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,110.12,No,4168.42
5105-EEEE,Female,1,No,Yes,23,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),109.81,Yes,2525.04
2016-WWWW,Female,0,Yes,No,33,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.69,Yes,3142.19
5835-GGGG,Male,1,Yes,No,60,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,76.78,No,4606.12
9866-BBBB,Female,1,No,Yes,40,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,74.69,No,2971.37
6876-OOOO,Female,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,19.55,Yes,82.01
2679-TTTT,Female,0,Yes,No,49,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,90.87,No,4440.03
4675-XXXX,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,41.03,No,122.97
7371-HHHH,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,101.53,No,5060.26
9370-ZZZZ,Female,0,Yes,Yes,51,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,73.91,Yes,3774.17
5712-WWWW,Female,0,No,No,38,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.47,Yes,4463.07
1769-MMMM,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),39.38,Yes,273.82
7349-NNNN,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),90.96,No,4003.64
6122-RRRR,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),73.28,Yes,1983.8
1881-AAAA,Female,1,Yes,Yes,26,No,No,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.9,Yes,2900.81
5117-GGGG,Female,0,No,No,64,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),44.98,No,2878.55
8259-HHHH,Male,1,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),24.22,Yes,794.6
7025-YYYY,Male,0,No,No,61,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),72.91,No,4460.53
9955-XXXX,Female,1,No,Yes,61,Yes,No,No,No,No,No,Yes,No internet service,Yes,One year,No,Electronic check,70.67,No,4306.79
4218-YYYY,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),49.58,Yes,1826.42
4170-JJJJ,Female,0,Yes,Yes,25,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.4,No,2919.95
8353-FFFF,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,25.26,No,578.31
2220-FFFF,Male,0,No,Yes,38,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),75.49,No,2861.71
3847-XXXX,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),44.4,Yes,891.61
9418-DDDD,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,18.44,No,850.46
7180-BBBB,Female,0,Yes,No,47,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),117.53,No,5529.22
8020-IIII,Male,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),66.65,No,787.21
5329-EEEE,Male,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,104.4,Yes,181.47
3636-SSSS,Female,0,No,Yes,31,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,102.68,Yes,3183.07
5178-AAAA,Male,0,Yes,No,34,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,99.88,Yes,3404.15
6415-OOOO,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,64.38,No,1154.9
3536-BBBB,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.29,Yes,1425.62
3518-KKKK,Male,1,Yes,Yes,47,Yes,No phone service,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),55.16,No,2591.29
1833-YYYY,Female,1,Yes,Yes,67,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),59.29,No,3965.07
5934-PPPP,Female,0,No,Yes,44,Yes,No,No,No,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),43.95,No,1937.96
6866-CCCC,Female,0,Yes,Yes,18,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,63.28,Yes,1152.85
6207-QQQQ,Female,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,No,Mailed check,117.39,No,7395.14
4603-FFFF,Male,0,Yes,No,65,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),75.86,No,4938.44
9529-CCCC,Female,1,Yes,Yes,65,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,101.78,No,6611.47
9276-FFFF,Male,1,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.72,Yes,1963.68
7814-RRRR,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.32,Yes,7556.31
9798-MMMM,Male,0,No,Yes,68,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,19.57,No,1313.05
2506-LLLL,Male,0,No,Yes,2,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.74,Yes,212.99
4624-GGGG,Male,1,No,No,37,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,One year,No,Electronic check,108.5,Yes,4020.31
6437-KKKK,Male,0,Yes,Yes,41,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),25.02,Yes,1022.38
6911-JJJJ,Male,0,No,No,39,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,79.04,No,3085.55
4579-YYYY,Male,0,No,No,49,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),97.17,No,4766.66
